timestamp,active_jobs,latency_p50,latency_p95,latency_p99,request_rate,hour,day_of_week,is_weekend,minute_of_day,request_rate_lag_1,request_rate_lag_5,request_rate_lag_15,request_rate_lag_30,latency_p50_lag_1,latency_p50_lag_5,latency_p50_lag_15,latency_p50_lag_30,latency_p95_lag_1,latency_p95_lag_5,latency_p95_lag_15,latency_p95_lag_30,latency_p99_lag_1,latency_p99_lag_5,latency_p99_lag_15,latency_p99_lag_30,active_jobs_lag_1,active_jobs_lag_5,active_jobs_lag_15,active_jobs_lag_30,request_rate_rolling_mean_5,request_rate_rolling_mean_15,request_rate_rolling_mean_30,latency_p50_rolling_mean_5,latency_p50_rolling_mean_15,latency_p50_rolling_mean_30,latency_p95_rolling_mean_5,latency_p95_rolling_mean_15,latency_p95_rolling_mean_30,latency_p99_rolling_mean_5,latency_p99_rolling_mean_15,latency_p99_rolling_mean_30,active_jobs_rolling_mean_5,active_jobs_rolling_mean_15,active_jobs_rolling_mean_30,target_request_rate_t+5,target_request_rate_t+15,target_request_rate_t+30
2025-11-19 01:51:00+00:00,0.0,0.17097337339512528,0.2839635337735026,0.3162058904092145,1.6788194344475509,1,2,0,111,0.8762172313210288,0.8762441280813922,0.8763113699823004,0.8764122328336628,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.0,0.8762239555111198,0.8762575764615738,0.8763080078872549,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.8761768861804838,0.8761096442795756,0.8760087814282131
2025-11-19 01:52:00+00:00,0.0,0.17097337339512528,0.2839635337735026,0.3162058904092145,1.678607089791925,1,2,0,112,0.876210507130938,0.8762374038913013,0.8763046457922096,0.876405508643572,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.0,0.8762172313210288,0.8762508522714829,0.8763012836971641,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.876170161990393,0.8761029200894848,0.8760020572381224
2025-11-19 01:53:00+00:00,0.0,0.17097337339512528,0.2839635337735026,0.3162058904092145,1.6783947451362955,1,2,0,113,0.8762037829408472,0.8762306797012105,0.8762979216021187,0.8763987844534812,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.0,0.876210507130938,0.8762441280813922,0.8762945595070732,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.8761634378003023,0.8760961958993939,0.8759953330480316
2025-11-19 01:54:00+00:00,0.0,0.17097337339512528,0.2839635337735026,0.3162058904092145,1.678182400480666,1,2,0,114,0.8761970587507564,0.8762239555111196,0.8762911974120279,0.8763920602633903,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.0,0.8762037829408472,0.8762374038913012,0.8762878353169825,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.8761567136102114,0.8760894717093031,0.8759886088579407
2025-11-19 01:55:00+00:00,0.0,0.17097337339512528,0.2839635337735026,0.3162058904092145,1.6779700558250366,1,2,0,115,0.8761903345606655,0.8762172313210288,0.8762844732219371,0.8763853360732995,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.0,0.8761970587507563,0.8762306797012105,0.8762811111268917,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.8761499894201206,0.8760827475192123,0.8759818846678499
2025-11-19 01:56:00+00:00,0.0,0.17097337339512528,0.2839635337735026,0.3162058904092145,1.677757711169407,1,2,0,116,0.8761836103705747,0.876210507130938,0.8762777490318463,0.8763786118832086,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.0,0.8761903345606656,0.8762239555111198,0.8762743869368008,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.8761432652300297,0.8760760233291215,0.875975160477759
2025-11-19 01:57:00+00:00,0.0,0.17097337339512528,0.2839635337735026,0.3162058904092145,1.6775453665137774,1,2,0,117,0.8761768861804838,0.8762037829408472,0.8762710248417555,0.8763718876931178,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.0,0.8761836103705747,0.8762172313210288,0.87626766274671,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.8761365410399389,0.8760692991390306,0.8759684362876682
2025-11-19 01:58:00+00:00,0.0,0.17097337339512528,0.2839635337735026,0.3162058904092145,1.6773330218581515,1,2,0,118,0.876170161990393,0.8761970587507564,0.8762643006516646,0.8763651635030271,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.0,0.876176886180484,0.876210507130938,0.8762609385566192,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.876129816849848,0.8760625749489398,0.8759617120975774
2025-11-19 01:59:00+00:00,0.0,0.17097337339512528,0.2839635337735026,0.3162058904092145,1.677120677202522,1,2,0,119,0.8761634378003023,0.8761903345606655,0.8762575764615738,0.8763584393129362,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.0,0.8761701619903931,0.8762037829408472,0.8762542143665283,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.8761230926597573,0.876055850758849,0.8759549879074866
2025-11-19 02:00:00+00:00,0.0,0.17097337339512528,0.2839635337735026,0.3162058904092145,1.6769083325468925,2,2,0,120,0.8761567136102114,0.8761836103705747,0.8762508522714829,0.8763517151228454,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.0,0.8761634378003021,0.8761970587507564,0.8762474901764375,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.8761163684696665,0.8760491265687581,0.8759482637173958
2025-11-19 02:01:00+00:00,0.0,0.17097337339512528,0.2839635337735026,0.3162058904092145,1.676695987891263,2,2,0,121,0.8761499894201206,0.8761768861804838,0.8762441280813922,0.8763449909327545,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.0,0.8761567136102114,0.8761903345606654,0.8762407659863467,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.8761096442795756,0.8760424023786674,0.8759415395273049
2025-11-19 02:02:00+00:00,0.0,0.17097337339512528,0.2839635337735026,0.3162058904092145,1.6764836432356336,2,2,0,122,0.8761432652300297,0.876170161990393,0.8762374038913013,0.8763382667426637,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.0,0.8761499894201206,0.8761836103705747,0.876234041796256,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.8761029200894848,0.8760356781885765,0.8759348153372141
2025-11-19 02:03:00+00:00,0.0,0.17097337339512528,0.2839635337735026,0.3162058904092145,1.6762712985800041,2,2,0,123,0.8761365410399389,0.8761634378003023,0.8762306797012105,0.8763315425525728,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.0,0.8761432652300296,0.876176886180484,0.8762273176061651,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.8760961958993939,0.8760289539984857,0.8759280911471232
2025-11-19 02:04:00+00:00,0.0,0.17097337339512528,0.2839635337735026,0.3162058904092145,1.6760589539243782,2,2,0,124,0.876129816849848,0.8761567136102114,0.8762239555111196,0.8763248183624821,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.0,0.8761365410399389,0.876170161990393,0.8762205934160742,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.8760894717093031,0.8760222298083948,0.8759213669570325
2025-11-19 02:05:00+00:00,0.0,0.17097337339512528,0.2839635337735026,0.3162058904092145,1.6758466092687485,2,2,0,125,0.8761230926597573,0.8761499894201206,0.8762172313210288,0.8763180941723913,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.0,0.8761298168498481,0.8761634378003023,0.8762138692259834,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.8760827475192123,0.876015505618304,0.8759146427669416
2025-11-19 02:06:00+00:00,0.0,0.17097337339512528,0.2839635337735026,0.3162058904092145,1.675634264613119,2,2,0,126,0.8761163684696665,0.8761432652300297,0.876210507130938,0.8763113699823004,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.0,0.8761230926597573,0.8761567136102114,0.8762071450358925,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.8760760233291215,0.8760087814282131,0.8759079185768508
2025-11-19 02:07:00+00:00,0.0,0.17097337339512528,0.2839635337735026,0.3162058904092145,1.6754219199574896,2,2,0,127,0.8761096442795756,0.8761365410399389,0.8762037829408472,0.8763046457922096,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.0,0.8761163684696666,0.8761499894201206,0.8762004208458017,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.8760692991390306,0.8760020572381224,0.87590119438676
2025-11-19 02:08:00+00:00,0.0,0.17097337339512528,0.2839635337735026,0.3162058904092145,1.67520957530186,2,2,0,128,0.8761029200894848,0.876129816849848,0.8761970587507564,0.8762979216021187,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.0,0.8761096442795756,0.8761432652300296,0.876193696655711,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.8760625749489398,0.8759953330480316,0.8758944701966691
2025-11-19 02:09:00+00:00,0.0,0.17097337339512528,0.2839635337735026,0.3162058904092145,1.6749972306462306,2,2,0,129,0.8760961958993939,0.8761230926597573,0.8761903345606655,0.8762911974120279,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.0,0.8761029200894848,0.8761365410399389,0.87618697246562,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.876055850758849,0.8759886088579407,0.8758877460065783
2025-11-19 02:10:00+00:00,0.0,0.17097337339512528,0.2839635337735026,0.3162058904092145,1.6747848859906047,2,2,0,130,0.8760894717093031,0.8761163684696665,0.8761836103705747,0.8762844732219371,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.0,0.876096195899394,0.8761298168498481,0.8761802482755293,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.8760491265687581,0.8759818846678499,0.8758810218164875
2025-11-19 02:11:00+00:00,0.0,0.17097337339512528,0.2839635337735026,0.3162058904092145,1.6745725413349752,2,2,0,131,0.8760827475192123,0.8761096442795756,0.8761768861804838,0.8762777490318463,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.0,0.8760894717093031,0.8761230926597572,0.8761735240854385,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.8760424023786674,0.875975160477759,0.8758742976263967
2025-11-19 02:12:00+00:00,0.0,0.17097337339512528,0.2839635337735026,0.3162058904092145,1.6743601966793458,2,2,0,132,0.8760760233291215,0.8761029200894848,0.876170161990393,0.8762710248417555,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.0,0.8760827475192123,0.8761163684696665,0.8761667998953476,0.058646284271284266,0.058646284271284266,0.058646284271284266,0.12028952205882348,0.12028952205882348,0.12028952205882348,0.1645833333333333,0.1645833333333333,0.1645833333333333,0.0,0.0,0.0,0.8760356781885765,0.8759684362876682,0.8758675734363058
